src_pmid	burst_year	threshold	time_period	Avg. # of Pub.	after_burst_window
5016376	1979	Threshold of 0.25%	Earlier Entrants	2.333333333333333	5y
5016376	1979	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	4.1692307692307695	5y
5019646	1975	Threshold of 0.25%	Earlier Entrants	15.5	5y
5019646	1975	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.58974358974359	5y
5054645	1980	Threshold of 0.25%	Earlier Entrants	8.272727272727273	5y
5054645	1980	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.431034482758621	5y
5061865	1979	Threshold of 0.25%	Earlier Entrants	8.782608695652174	5y
5061865	1979	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.351931330472103	5y
5063545	1981	Threshold of 0.25%	Earlier Entrants	4.333333333333333	5y
5063545	1981	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.176470588235292	5y
5064701	1984	Threshold of 0.25%	Earlier Entrants	8.428571428571429	5y
5064701	1984	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.011695906432749	5y
5083150	1978	Threshold of 0.25%	Earlier Entrants	6.380952380952381	5y
5083150	1978	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.63953488372093	5y
5098867	1978	Threshold of 0.25%	Earlier Entrants	8.72972972972973	5y
5098867	1978	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.156626506024097	5y
5159800	1982	Threshold of 0.25%	Earlier Entrants	6.5	5y
5159800	1982	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.08	5y
5266163	1985	Threshold of 0.25%	Earlier Entrants	29.3	5y
5266163	1985	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.36	5y
5266168	1977	Threshold of 0.25%	Earlier Entrants	6.5	5y
5266168	1977	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	14.98780487804878	5y
5269235	1978	Threshold of 0.25%	Earlier Entrants	10.782608695652174	5y
5269235	1978	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.098360655737704	5y
5269243	1978	Threshold of 0.25%	Earlier Entrants	8.875	5y
5269243	1978	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.513761467889909	5y
5270090	1983	Threshold of 0.25%	Earlier Entrants	19.5	5y
5270090	1983	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.512820512820515	5y
5272327	1983	Threshold of 0.25%	Earlier Entrants	15.85	5y
5272327	1983	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.442307692307692	5y
5456993	1977	Threshold of 0.25%	Earlier Entrants	3.5	5y
5456993	1977	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.535714285714286	5y
5460185	1975	Threshold of 0.25%	Earlier Entrants	6.2	5y
5460185	1975	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.865248226950355	5y
5473801	1973	Threshold of 0.25%	Earlier Entrants	6.375	5y
5473801	1973	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.833333333333334	5y
5480117	1977	Threshold of 0.25%	Earlier Entrants	16.666666666666668	5y
5480117	1977	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.405228758169937	5y
5491216	1975	Threshold of 0.25%	Earlier Entrants	15.733333333333333	5y
5491216	1975	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.181159420289855	5y
5529031	1989	Threshold of 0.25%	Earlier Entrants	9.625	5y
5529031	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.821428571428571	5y
5530396	1978	Threshold of 0.25%	Earlier Entrants	5	5y
5530396	1978	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.295833333333333	5y
5532232	1977	Threshold of 0.25%	Earlier Entrants	1	5y
5532232	1977	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.065217391304348	5y
5538644	1991	Threshold of 0.25%	Earlier Entrants	18.857142857142858	5y
5538644	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	6.923076923076923	5y
5540580	1981	Threshold of 0.25%	Earlier Entrants	1	5y
5540580	1981	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.31858407079646	5y
5541757	1977	Threshold of 0.25%	Earlier Entrants	15.666666666666666	5y
5541757	1977	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.285714285714286	5y
5544507	1982	Threshold of 0.25%	Earlier Entrants	11.5	5y
5544507	1982	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.225961538461538	5y
5555581	1982	Threshold of 0.25%	Earlier Entrants	14.571428571428571	5y
5555581	1982	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.79	5y
5560661	1979	Threshold of 0.25%	Earlier Entrants	13.444444444444445	5y
5560661	1979	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.430939226519335	5y
5580435	2007	Threshold of 0.25%	Earlier Entrants	28.5	5y
5580435	2007	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	6.525	5y
6086410	1992	Threshold of 0.25%	Earlier Entrants	10.390243902439025	5y
6086410	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.518382352941176	5y
6086529	2001	Threshold of 0.25%	Earlier Entrants	10.448275862068966	5y
6086529	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.134146341463415	5y
6086626	2000	Threshold of 0.25%	Earlier Entrants	9.272727272727272	5y
6086626	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.0625	5y
6088486	1993	Threshold of 0.25%	Earlier Entrants	14.105263157894736	5y
6088486	1993	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.310126582278482	5y
6089577	1991	Threshold of 0.25%	Earlier Entrants	5.117647058823529	5y
6089577	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	6.685534591194968	5y
6089879	1987	Threshold of 0.25%	Earlier Entrants	8.688524590163935	5y
6089879	1987	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.349775784753364	5y
6090443	2006	Threshold of 0.25%	Earlier Entrants	10.272727272727272	5y
6090443	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.577319587628866	5y
6091104	1990	Threshold of 0.25%	Earlier Entrants	8.534883720930232	5y
6091104	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.726027397260276	5y
6091750	1988	Threshold of 0.25%	Earlier Entrants	16.096774193548388	5y
6091750	1988	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.590909090909092	5y
6092944	1997	Threshold of 0.25%	Earlier Entrants	8.4375	5y
6092944	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.0710382513661205	5y
6093555	1988	Threshold of 0.25%	Earlier Entrants	14.88888888888889	5y
6093555	1988	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.75	5y
6093711	1982	Threshold of 0.25%	Earlier Entrants	6.5	5y
6093711	1982	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	5.982456140350878	5y
6094289	1997	Threshold of 0.25%	Earlier Entrants	21.70833333333333	5y
6094289	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.41237113402062	5y
6094514	2003	Threshold of 0.25%	Earlier Entrants	8.904761904761905	5y
6094514	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.668421052631579	5y
6102092	2014	Threshold of 0.25%	Earlier Entrants	9.75	5y
6102092	2014	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.315315315315315	5y
6102108	1990	Threshold of 0.25%	Earlier Entrants	13.842105263157896	5y
6102108	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.830882352941177	5y
6109282	1986	Threshold of 0.25%	Earlier Entrants	7.7894736842105265	5y
6109282	1986	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.782608695652174	5y
6109705	1984	Threshold of 0.25%	Earlier Entrants	6.8	5y
6109705	1984	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	3.5445544554455446	5y
6113591	1991	Threshold of 0.25%	Earlier Entrants	9.551724137931034	5y
6113591	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.85925925925926	5y
6113766	1993	Threshold of 0.25%	Earlier Entrants	13.25	5y
6113766	1993	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.22608695652174	5y
6114742	1983	Threshold of 0.25%	Earlier Entrants	12.865384615384617	5y
6114742	1983	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.075862068965517	5y
6115320	1998	Threshold of 0.25%	Earlier Entrants	4.857142857142857	5y
6115320	1998	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.495114006514658	5y
6115639	1987	Threshold of 0.25%	Earlier Entrants	13.142857142857142	5y
6115639	1987	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.914285714285715	5y
6115864	2003	Threshold of 0.25%	Earlier Entrants	7.473684210526316	5y
6115864	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.608695652173912	5y
6118864	1990	Threshold of 0.25%	Earlier Entrants	25.5	5y
6118864	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	26.440366972477065	5y
6120830	1989	Threshold of 0.25%	Earlier Entrants	24.39583333333333	5y
6120830	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.851528384279476	5y
6120950	1989	Threshold of 0.25%	Earlier Entrants	22.529411764705884	5y
6120950	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.662037037037036	5y
6122625	1993	Threshold of 0.25%	Earlier Entrants	17.352941176470587	5y
6122625	1993	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.459349593495936	5y
6130061	1988	Threshold of 0.25%	Earlier Entrants	5.789473684210527	5y
6130061	1988	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.176470588235292	5y
6133726	1998	Threshold of 0.25%	Earlier Entrants	13.285714285714286	5y
6133726	1998	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.27659574468085	5y
6135706	1989	Threshold of 0.25%	Earlier Entrants	28.205607476635517	5y
6135706	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	14.058823529411764	5y
6136038	1989	Threshold of 0.25%	Earlier Entrants	15.24390243902439	5y
6136038	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.666666666666666	5y
6140860	1991	Threshold of 0.25%	Earlier Entrants	14.11111111111111	5y
6140860	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.276190476190475	5y
6144728	1992	Threshold of 0.25%	Earlier Entrants	8.934579439252337	5y
6144728	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.736734693877551	5y
6147352	1997	Threshold of 0.25%	Earlier Entrants	2.4444444444444446	5y
6147352	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.574074074074074	5y
6153694	1994	Threshold of 0.25%	Earlier Entrants	17.541666666666668	5y
6153694	1994	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.231884057971014	5y
6154695	1997	Threshold of 0.25%	Earlier Entrants	10.25	5y
6154695	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.12565445026178	5y
6155076	1994	Threshold of 0.25%	Earlier Entrants	11.2	5y
6155076	1994	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.5	5y
6155942	1989	Threshold of 0.25%	Earlier Entrants	21.923076923076923	5y
6155942	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.623762376237623	5y
6156939	1992	Threshold of 0.25%	Earlier Entrants	5.333333333333333	5y
6156939	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.666666666666666	5y
6161158	1989	Threshold of 0.25%	Earlier Entrants	14.1	5y
6161158	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.071428571428573	5y
6163819	1989	Threshold of 0.25%	Earlier Entrants	13.8	5y
6163819	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.30593607305936	5y
6165715	1996	Threshold of 0.25%	Earlier Entrants	3.4166666666666665	5y
6165715	1996	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	6	5y
6165738	1997	Threshold of 0.25%	Earlier Entrants	15.4	5y
6165738	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.63157894736842	5y
6168576	1990	Threshold of 0.25%	Earlier Entrants	11.266666666666667	5y
6168576	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.652968036529682	5y
6168692	1990	Threshold of 0.25%	Earlier Entrants	17.015748031496063	5y
6168692	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	14.71107544141252	5y
6169428	1987	Threshold of 0.25%	Earlier Entrants	11.88888888888889	5y
6169428	1987	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.469026548672566	5y
6170671	1990	Threshold of 0.25%	Earlier Entrants	17.238095238095237	5y
6170671	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.25	5y
6170702	1992	Threshold of 0.25%	Earlier Entrants	16.666666666666668	5y
6170702	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.976470588235294	5y
6171817	1996	Threshold of 0.25%	Earlier Entrants	28.35	5y
6171817	1996	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.120833333333334	5y
6174619	1988	Threshold of 0.25%	Earlier Entrants	10.75	5y
6174619	1988	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.0282131661442	5y
6176854	1997	Threshold of 0.25%	Earlier Entrants	13.263157894736842	5y
6176854	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.632978723404255	5y
6178504	1992	Threshold of 0.25%	Earlier Entrants	4.517241379310345	5y
6178504	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.22549019607843	5y
6180119	1991	Threshold of 0.25%	Earlier Entrants	23.285714285714285	5y
6180119	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	20.01015228426396	5y
6183006	1998	Threshold of 0.25%	Earlier Entrants	15.5	5y
6183006	1998	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.533333333333331	5y
6186150	2001	Threshold of 0.25%	Earlier Entrants	24.8	5y
6186150	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.166666666666666	5y
6187345	2002	Threshold of 0.25%	Earlier Entrants	9.25	5y
6187345	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.3646408839779	5y
6190586	1992	Threshold of 0.25%	Earlier Entrants	13.066666666666666	5y
6190586	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.491525423728811	5y
6191837	2004	Threshold of 0.25%	Earlier Entrants	12	5y
6191837	2004	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.676966292134831	5y
6193190	1991	Threshold of 0.25%	Earlier Entrants	15.96470588235294	5y
6193190	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.429594272076372	5y
6194695	1997	Threshold of 0.25%	Earlier Entrants	15.704545454545457	5y
6194695	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.115702479338845	5y
6201140	1994	Threshold of 0.25%	Earlier Entrants	20.615384615384617	5y
6201140	1994	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.49609375	5y
6201267	1992	Threshold of 0.25%	Earlier Entrants	3.7	5y
6201267	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.560185185185185	5y
6201349	1995	Threshold of 0.25%	Earlier Entrants	11	5y
6201349	1995	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.339622641509434	5y
6201551	1995	Threshold of 0.25%	Earlier Entrants	15.027397260273972	5y
6201551	1995	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.826315789473684	5y
6203122	1997	Threshold of 0.25%	Earlier Entrants	7.157894736842105	5y
6203122	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.610778443113771	5y
6204851	1991	Threshold of 0.25%	Earlier Entrants	15.090909090909092	5y
6204851	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.461538461538462	5y
6206732	1996	Threshold of 0.25%	Earlier Entrants	16.637931034482758	5y
6206732	1996	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.812995245641838	5y
6207229	1990	Threshold of 0.25%	Earlier Entrants	13.708333333333334	5y
6207229	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.728915662650603	5y
6213261	1992	Threshold of 0.25%	Earlier Entrants	20.52	5y
6213261	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.454545454545453	5y
6217204	1994	Threshold of 0.25%	Earlier Entrants	12.379310344827584	5y
6217204	1994	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.5327868852459	5y
6224854	1991	Threshold of 0.25%	Earlier Entrants	21.714285714285715	5y
6224854	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.984126984126984	5y
6225115	2002	Threshold of 0.25%	Earlier Entrants	10.9	5y
6225115	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.73125	5y
6230391	1990	Threshold of 0.25%	Earlier Entrants	16.1	5y
6230391	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.53061224489796	5y
6234032	2002	Threshold of 0.25%	Earlier Entrants	1.3333333333333333	5y
6234032	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.358108108108109	5y
6234304	2002	Threshold of 0.25%	Earlier Entrants	1.1428571428571428	5y
6234304	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.052830188679245	5y
6234365	1988	Threshold of 0.25%	Earlier Entrants	14.891891891891891	5y
6234365	1988	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.044624746450303	5y
6235217	1997	Threshold of 0.25%	Earlier Entrants	9.523809523809524	5y
6235217	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.101694915254237	5y
6237104	1997	Threshold of 0.25%	Earlier Entrants	8.263157894736842	5y
6237104	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.991379310344827	5y
6237154	1988	Threshold of 0.25%	Earlier Entrants	15.732394366197184	5y
6237154	1988	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.672064777327936	5y
6238030	1997	Threshold of 0.25%	Earlier Entrants	7.727272727272727	5y
6238030	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.46236559139785	5y
6238033	2001	Threshold of 0.25%	Earlier Entrants	32.06666666666667	5y
6238033	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.544117647058824	5y
6243095	1988	Threshold of 0.25%	Earlier Entrants	15.647058823529411	5y
6243095	1988	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.476190476190476	5y
6243125	1992	Threshold of 0.25%	Earlier Entrants	13.058823529411764	5y
6243125	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	6.207692307692308	5y
6243293	1993	Threshold of 0.25%	Earlier Entrants	13	5y
6243293	1993	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.705357142857143	5y
6243560	1990	Threshold of 0.25%	Earlier Entrants	24.677419354838708	5y
6243560	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.08955223880597	5y
6243820	1990	Threshold of 0.25%	Earlier Entrants	6.888888888888889	5y
6243820	1990	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.57943925233645	5y
6243825	1992	Threshold of 0.25%	Earlier Entrants	15.26923076923077	5y
6243825	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.767605633802816	5y
6244309	1996	Threshold of 0.25%	Earlier Entrants	16.818181818181817	5y
6244309	1996	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.013043478260869	5y
6244328	1989	Threshold of 0.25%	Earlier Entrants	16.7734375	5y
6244328	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.509394572025052	5y
6245533	1992	Threshold of 0.25%	Earlier Entrants	13.2	5y
6245533	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	6.427480916030534	5y
6246524	1988	Threshold of 0.25%	Earlier Entrants	4.043478260869565	5y
6246524	1988	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.028301886792454	5y
6248041	1997	Threshold of 0.25%	Earlier Entrants	7	5y
6248041	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.091549295774648	5y
6248535	1997	Threshold of 0.25%	Earlier Entrants	12.485714285714286	5y
6248535	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.115577889447236	5y
6254370	1994	Threshold of 0.25%	Earlier Entrants	4.111111111111111	5y
6254370	1994	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.723618090452261	5y
6254973	1996	Threshold of 0.25%	Earlier Entrants	9.48780487804878	5y
6254973	1996	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.713709677419354	5y
6256396	1995	Threshold of 0.25%	Earlier Entrants	13.571428571428571	5y
6256396	1995	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.632530120481928	5y
6256757	2003	Threshold of 0.25%	Earlier Entrants	32.04761904761905	5y
6256757	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.496644295302014	5y
6256761	1992	Threshold of 0.25%	Earlier Entrants	13.6	5y
6256761	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.69603524229075	5y
6259144	1991	Threshold of 0.25%	Earlier Entrants	10.76923076923077	5y
6259144	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.4423076923076925	5y
6260777	1991	Threshold of 0.25%	Earlier Entrants	14.620689655172416	5y
6260777	1991	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	9.844155844155845	5y
6262802	1992	Threshold of 0.25%	Earlier Entrants	8.928571428571429	5y
6262802	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.450980392156865	5y
6263107	1992	Threshold of 0.25%	Earlier Entrants	6.5	5y
6263107	1992	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	6.785714285714286	5y
6263312	1989	Threshold of 0.25%	Earlier Entrants	14.216216216216216	5y
6263312	1989	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.41908713692946	5y
6266342	1997	Threshold of 0.25%	Earlier Entrants	16.5	5y
6266342	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	8.680555555555555	5y
6268625	2014	Threshold of 0.25%	Earlier Entrants	5.333333333333333	5y
6268625	2014	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	7.25	5y
